3601,南昌市,0,,2,2,普通本科,2843,南昌工学院,民办,36,江西,理工类,
4201,武汉市,0,,2,2,普通本科,1105,汉口学院,民办,42,湖北,综合类,
5107,绵阳市,0,,2,2,专科（高职）,2082,四川中医药高等专科学校,公办,51,四川,医药类,
1201,天津市,120115,宝坻区,2,2,普通本科,2303,天津财经大学珠江学院,民办,12,天津,综合类,
3701,济南市,0,,2,2,普通本科,2837,山东协和学院,民办,37,山东,医药类,
1101,北京市,110108,海淀区,1,1,普通本科,1217,北京大学医学部,公办,11,北京,医药类,双一流
4201,武汉市,0,,2,2,普通本科,1157,武昌理工学院,民办,42,湖北,综合类,
1101,北京市,110108,海淀区,2,2,普通本科,563,北京电影学院,公办,11,北京,艺术类,
5101,成都市,510116,双流区,2,2,普通本科,2995,武警警官学院,公办,51,四川,军事类,
3710,威海市,371071,威海火炬高技术产业开发区,2,2,专科（高职）,2099,威海职业学院,公办,37,山东,综合类,
6101,西安市,0,,2,2,普通本科,2260,西安交通工程学院,民办,61,陕西,理工类,
4101,郑州市,0,,2,2,专科（高职）,1050,河南职业技术学院,公办,41,河南,理工类,
3702,青岛市,0,,2,2,普通本科,2514,青岛工学院,民办,37,山东,综合类,
4601,海口市,460107,琼山区,2,2,普通本科,1391,海口经济学院,民办,46,海南,综合类,
4301,长沙市,0,,2,2,专科（高职）,2000,湖南交通职业技术学院,公办,43,湖南,理工类,
6101,西安市,0,,2,2,普通本科,1184,西安翻译学院,民办,61,陕西,语言类,
2201,长春市,0,,2,2,普通本科,2314,长春财经学院,民办,22,吉林,财经类,
4113,南阳市,411302,宛城区,2,2,专科（高职）,1547,河南工业职业技术学院,公办,41,河南,理工类,
6101,西安市,0,,2,2,普通本科,863,西安思源学院,民办,61,陕西,综合类,
1301,石家庄市,0,,2,2,普通本科,1576,河北医科大学临床学院,民办,13,河北,医药类,
3101,上海市,310151,崇明区,2,2,普通本科,1304,上海外国语大学贤达经济人文学院,民办,31,上海,财经类,
3201,南京市,0,,2,2,普通本科,2542,南京航空航天大学金城学院,民办,32,江苏,理工类,
4111,漯河市,0,,2,2,专科（高职）,890,漯河医学高等专科学校,公办,41,河南,医药类,
4201,武汉市,0,,2,2,专科（高职）,1013,武汉铁路职业技术学院,公办,42,湖北,理工类,
4420,中山市,0,,2,2,普通本科,2482,电子科技大学中山学院,民办,44,广东,理工类,
4205,宜昌市,0,,2,2,普通本科,1124,三峡大学科技学院,民办,42,湖北,综合类,
5301,昆明市,530127,嵩明县,2,2,普通本科,1280,昆明城市学院,民办,53,云南,综合类,
4401,广州市,0,,2,2,普通本科,633,广州工商学院,民办,44,广东,财经类,
5001,重庆市,500116,江津区,2,2,专科（高职）,1595,重庆工程职业技术学院,公办,50,重庆,理工类,
5101,成都市,510185,简阳市,2,2,普通本科,822,吉利学院,民办,51,四川,理工类,
2301,哈尔滨市,230108,平房区,2,2,普通本科,456,黑龙江东方学院,民办,23,黑龙江,综合类,
4401,广州市,440104,越秀区,2,2,专科（高职）,635,广州民航职业技术学院,公办,44,广东,理工类,
5001,重庆市,500106,沙坪坝区,2,2,普通本科,1488,重庆电子科技职业大学,公办,50,重庆,理工类,
3203,徐州市,0,,2,2,普通本科,1129,中国矿业大学徐海学院,民办,32,江苏,综合类,
1101,北京市,110119,延庆区,2,2,普通本科,1115,北京邮电大学世纪学院,民办,11,北京,综合类,
1411,吕梁市,141182,汾阳市,2,2,普通本科,1152,山西医科大学汾阳学院,公办,14,山西,医药类,
4114,商丘市,0,,2,2,专科（高职）,1100,商丘医学高等专科学校,公办,41,河南,医药类,
4201,武汉市,0,,2,2,普通本科,1099,武汉华夏理工学院,民办,42,湖北,理工类,
3202,无锡市,0,,2,2,专科（高职）,1435,无锡职业技术学院,公办,32,江苏,理工类,
1101,北京市,110115,大兴区,2,2,普通本科,819,首都师范大学科德学院,民办,11,北京,艺术类,
1301,石家庄市,0,,2,2,专科（高职）,702,石家庄铁路职业技术学院,公办,13,河北,理工类,
3212,泰州市,0,,2,2,普通本科,1143,南京理工大学泰州科技学院,民办,32,江苏,理工类,
4301,长沙市,0,,2,2,普通本科,1188,湖南涉外经济学院,民办,43,湖南,财经类,
1310,廊坊市,131003,广阳区,2,2,普通本科,1401,北京中医药大学东方学院,民办,13,河北,医药类,
3205,苏州市,320506,吴中区,2,2,专科（高职）,1181,苏州市职业大学,公办,32,江苏,综合类,
6101,西安市,610111,灞桥区,2,2,普通本科,1415,西安财经大学行知学院,民办,61,陕西,财经类,
4401,广州市,440114,花都区,2,2,专科（高职）,617,广东交通职业技术学院,公办,44,广东,理工类,
1201,天津市,120118,静海区,2,2,普通本科,1601,天津仁爱学院,民办,12,天津,综合类,
4101,郑州市,0,,2,2,专科（高职）,2638,河南医学高等专科学校,公办,41,河南,医药类,
2102,大连市,210211,甘井子区,2,2,普通本科,2351,大连东软信息学院,民办,21,辽宁,理工类,
2104,抚顺市,210404,望花区,2,2,普通本科,1697,沈阳工学院,民办,21,辽宁,理工类,
2201,长春市,0,,2,2,普通本科,1274,长春科技学院,民办,22,吉林,综合类,
3201,南京市,0,,2,2,普通本科,2544,南京工业大学浦江学院,民办,32,江苏,理工类,
4201,武汉市,420104,硚口区,2,2,普通本科,2622,海军工程大学,公办,42,湖北,军事类,
6101,西安市,0,,2,2,普通本科,2252,西北大学现代学院,民办,61,陕西,综合类,
4309,益阳市,430903,赫山区,2,2,专科（高职）,2028,湖南工艺美术职业学院,公办,43,湖南,艺术类,
3101,上海市,310101,黄浦区,1,1,普通本科,75,上海交通大学医学院,公办,31,上海,医药类,双一流
3702,青岛市,0,,2,2,普通本科,1245,青岛滨海学院,民办,37,山东,综合类,
4401,广州市,440117,从化区,2,2,普通本科,1308,广州软件学院,民办,44,广东,理工类,
3201,南京市,0,,2,2,专科（高职）,1141,南京铁道职业技术学院,公办,32,江苏,理工类,
5101,成都市,510181,都江堰市,2,2,普通本科,2497,成都外国语学院,民办,51,四川,语言类,
5001,重庆市,500101,万州区,2,2,专科（高职）,1495,重庆三峡医药高等专科学校,公办,50,重庆,医药类,
1501,呼和浩特市,0,,2,2,专科（高职）,1132,内蒙古化工职业学院,公办,15,内蒙古,理工类,
5001,重庆市,500113,巴南区,2,2,普通本科,1499,重庆工程学院,民办,50,重庆,理工类,
4401,广州市,440112,黄埔区,2,2,普通本科,2055,广州商学院,民办,44,广东,财经类,
1101,北京市,110112,通州区,2,2,普通本科,1110,北京金融科技学院,民办,11,北京,财经类,
5301,昆明市,0,,2,2,普通本科,1277,昆明医科大学海源学院,民办,53,云南,医药类,
6101,西安市,610116,长安区,2,2,普通本科,2562,西安明德理工学院,民办,61,陕西,综合类,
2102,大连市,0,,2,2,普通本科,2338,大连科技学院,民办,21,辽宁,理工类,
5101,成都市,510104,锦江区,2,2,普通本科,2494,四川传媒学院,民办,51,四川,综合类,
3501,福州市,0,,2,2,普通本科,1893,福州大学至诚学院,民办,35,福建,综合类,
3717,菏泽市,371723,成武县,2,2,专科（高职）,1165,菏泽医学专科学校,公办,37,山东,医药类,
5101,成都市,510107,武侯区,2,2,普通本科,1375,四川音乐学院,公办,51,四川,艺术类,
2201,长春市,0,,2,2,普通本科,1409,长春建筑学院,民办,22,吉林,理工类,
4403,深圳市,440310,坪山区,2,2,普通本科,3281,深圳技术大学,公办,44,广东,理工类,
4201,武汉市,0,,2,2,普通本科,1974,武汉晴川学院,民办,42,湖北,综合类,
4115,信阳市,411503,平桥区,2,2,普通本科,1532,信阳学院,民办,41,河南,综合类,
4401,广州市,440118,增城区,2,2,普通本科,2060,广州华商学院,民办,44,广东,财经类,
4101,郑州市,0,,2,2,专科（高职）,1156,郑州铁路职业技术学院,公办,41,河南,综合类,
3201,南京市,0,,2,2,普通本科,149,南京艺术学院,公办,32,江苏,艺术类,
1201,天津市,120116,滨海新区,2,2,普通本科,2299,天津医科大学临床医学院,民办,12,天津,医药类,
2107,锦州市,0,,2,2,普通本科,1166,辽宁理工学院,民办,21,辽宁,理工类,
4101,郑州市,0,,2,2,普通本科,2836,郑州升达经贸管理学院,民办,41,河南,财经类,
3210,扬州市,0,,2,2,普通本科,2551,扬州大学广陵学院,民办,32,江苏,综合类,
1201,天津市,120114,武清区,2,2,普通本科,2304,天津天狮学院,民办,12,天津,综合类,
3707,潍坊市,370705,奎文区,2,2,专科（高职）,2111,山东交通职业学院,公办,37,山东,综合类,
3211,镇江市,321181,丹阳市,2,2,普通本科,2545,南京师范大学中北学院,民办,32,江苏,综合类,
3205,苏州市,0,,2,2,专科（高职）,1388,苏州卫生职业技术学院,公办,32,江苏,医药类,
6101,西安市,610103,碑林区,2,2,普通本科,2560,西安交通大学城市学院,民办,61,陕西,理工类,
3706,烟台市,370684,蓬莱市,2,2,普通本科,3602,烟台科技学院,民办,37,山东,综合类,
3201,南京市,320104,秦淮区,2,2,普通本科,1312,陆军工程大学,公办,32,江苏,军事类,
4201,武汉市,0,,2,2,普通本科,1965,湖北工业大学工程技术学院,民办,42,湖北,综合类,
4201,武汉市,420111,洪山区,2,2,普通本科,1966,湖北商贸学院,民办,42,湖北,财经类,
3101,上海市,310104,徐汇区,2,2,专科（高职）,2934,上海民航职业技术学院,公办,31,上海,综合类,
4101,郑州市,410103,二七区,2,2,普通本科,2452,郑州科技学院,民办,41,河南,理工类,
4301,长沙市,0,,2,2,专科（高职）,1996,湖南大众传媒职业技术学院,公办,43,湖南,艺术类,
4101,郑州市,410181,巩义市,2,2,普通本科,2451,郑州商学院,民办,41,河南,财经类,
3505,泉州市,350504,洛江区,2,2,普通本科,472,仰恩大学,民办,35,福建,综合类,
3304,嘉兴市,0,,2,2,普通本科,2399,同济大学浙江学院,民办,33,浙江,综合类,
3101,上海市,310114,嘉定区,2,2,普通本科,1215,上海师范大学天华学院,民办,31,上海,综合类,
8103,新界,810303,沙田区,2,2,普通本科,1220,香港中文大学,公办,81,香港,综合类,
1406,朔州市,140671,山西朔州经济开发区,2,2,普通本科,2325,山西工学院,公办,14,山西,理工类,
4401,广州市,440105,海珠区,2,2,专科（高职）,2048,广东轻工职业技术学院,公办,44,广东,理工类,
4412,肇庆市,0,,2,2,普通本科,977,广东理工学院,民办,44,广东,理工类,
3307,金华市,0,,2,2,普通本科,2400,上海财经大学浙江学院,民办,33,浙江,财经类,
3601,南昌市,360102,东湖区,2,2,普通本科,2430,南昌交通学院,民办,36,江西,理工类,
3604,九江市,360402,濂溪区,2,2,普通本科,893,江西职业技术大学,公办,36,江西,综合类,
3706,烟台市,370612,牟平区,2,2,专科（高职）,2096,山东中医药高等专科学校,公办,37,山东,医药类,
3101,上海市,310106,静安区,2,2,普通本科,327,上海戏剧学院,公办,31,上海,艺术类,
1303,秦皇岛市,0,,2,2,普通本科,1585,燕山大学里仁学院,民办,13,河北,理工类,
5101,成都市,510104,锦江区,2,2,专科（高职）,805,四川邮电职业技术学院,公办,51,四川,理工类,
4401,广州市,0,,2,2,专科（高职）,638,广州铁路职业技术学院,公办,44,广东,理工类,
2201,长春市,220172,长春净月高新技术产业开发区,2,2,普通本科,1621,长春人文学院,民办,22,吉林,综合类,
4401,广州市,440118,增城区,2,2,普通本科,1297,广州应用科技学院,民办,44,广东,综合类,
5301,昆明市,530102,五华区,2,2,普通本科,2181,昆明文理学院,民办,53,云南,师范类,
5101,成都市,510112,龙泉驿区,2,2,专科（高职）,3186,四川护理职业学院,公办,51,四川,医药类,
4401,广州市,0,,2,2,普通本科,2061,广东外语外贸大学南国商学院,民办,44,广东,综合类,
3701,济南市,0,,2,2,专科（高职）,2120,济南职业学院,公办,37,山东,综合类,
4201,武汉市,0,,2,2,专科（高职）,1059,武汉交通职业学院,公办,42,湖北,理工类,
3707,潍坊市,370702,潍城区,2,2,专科（高职）,2107,山东科技职业学院,公办,37,山东,综合类,
3302,宁波市,330203,海曙区,2,2,普通本科,2401,宁波财经学院,民办,33,浙江,财经类,
4401,广州市,440103,荔湾区,2,2,专科（高职）,2481,广州番禺职业技术学院,公办,44,广东,综合类,
4403,深圳市,440307,龙岗区,2,2,专科（高职）,985,深圳信息职业技术学院,公办,44,广东,理工类,
1301,石家庄市,0,,2,2,普通本科,1578,石家庄铁道大学四方学院,民办,13,河北,理工类,
2301,哈尔滨市,0,,2,2,普通本科,1328,黑龙江外国语学院,民办,23,黑龙江,语言类,
4408,湛江市,440811,麻章区,2,2,普通本科,2484,湛江科技学院,民办,44,广东,综合类,
4401,广州市,440114,花都区,2,2,普通本科,965,广东培正学院,民办,44,广东,财经类,
3709,泰安市,370902,泰山区,2,2,普通本科,1540,山东财经大学东方学院,民办,37,山东,综合类,
2101,沈阳市,0,,2,2,普通本科,2343,沈阳城市建设学院,民办,21,辽宁,理工类,
2102,大连市,210283,庄河市,2,2,专科（高职）,1678,大连职业技术学院,公办,21,辽宁,综合类,
5106,德阳市,0,,2,2,专科（高职）,793,四川建筑职业技术学院,公办,51,四川,理工类,
6101,西安市,0,,2,2,专科（高职）,2236,西安航空职业技术学院,公办,61,陕西,理工类,
5101,成都市,510121,金堂县,2,2,普通本科,2503,西南交通大学希望学院,民办,51,四川,综合类,
1301,石家庄市,0,,2,2,普通本科,1387,河北传媒学院,民办,13,河北,艺术类,
2201,长春市,220172,长春净月高新技术产业开发区,2,2,普通本科,411,吉林外国语大学,民办,22,吉林,语言类,
3201,南京市,0,,2,2,普通本科,1145,东南大学成贤学院,民办,32,江苏,综合类,
1301,石家庄市,0,,2,2,普通本科,721,河北工程技术学院,民办,13,河北,理工类,
3202,无锡市,0,,2,2,普通本科,2222,无锡太湖学院,民办,32,江苏,综合类,
3212,泰州市,0,,2,2,普通本科,1442,南京师范大学泰州学院,民办,32,江苏,师范类,
4108,焦作市,0,,2,2,普通本科,1307,黄河交通学院,民办,41,河南,理工类,
1301,石家庄市,0,,2,2,普通本科,1408,河北师范大学汇华学院,民办,13,河北,师范类,
5001,重庆市,500106,沙坪坝区,2,2,普通本科,1227,中国人民解放军陆军军医大学,公办,50,重庆,军事类,
3211,镇江市,0,,2,2,普通本科,1190,南京财经大学红山学院,民办,32,江苏,综合类,
3405,马鞍山市,340504,雨山区,2,2,普通本科,2415,皖江工学院,民办,34,安徽,理工类,
5101,成都市,0,,2,2,专科（高职）,1177,成都纺织高等专科学校,公办,51,四川,理工类,
5106,德阳市,0,,2,2,普通本科,801,四川工业科技学院,民办,51,四川,综合类,
1301,石家庄市,0,,2,2,普通本科,1577,河北经贸大学经济管理学院,民办,13,河北,财经类,
6101,西安市,610117,高陵区,2,2,普通本科,2561,西安工商学院,民办,61,陕西,综合类,
3401,合肥市,0,,2,2,专科（高职）,1805,安徽职业技术学院,公办,34,安徽,综合类,
2201,长春市,0,,2,2,普通本科,1419,长春工业大学人文信息学院,民办,22,吉林,综合类,
5107,绵阳市,510703,涪城区,2,2,普通本科,2500,四川文化艺术学院,民办,51,四川,艺术类,
4201,武汉市,0,,2,2,普通本科,1052,湖北经济学院法商学院,民办,42,湖北,财经类,
6101,西安市,0,,2,2,普通本科,1558,延安大学西安创新学院,民办,61,陕西,综合类,
2201,长春市,220103,宽城区,2,2,普通本科,1620,吉林建筑科技学院,民办,22,吉林,理工类,
1304,邯郸市,0,,2,2,普通本科,1586,河北工程大学科信学院,民办,13,河北,理工类,
5001,重庆市,500118,永川区,2,2,专科（高职）,1483,重庆财经职业学院,公办,50,重庆,财经类,
2102,大连市,0,,2,2,普通本科,2353,大连艺术学院,民办,21,辽宁,艺术类,
4210,荆州市,0,,2,2,普通本科,1972,长江大学文理学院,民办,42,湖北,综合类,
1302,唐山市,130209,曹妃甸区,2,2,普通本科,2841,河北科技学院,民办,13,河北,理工类,
3702,青岛市,0,,2,2,专科（高职）,1168,青岛酒店管理职业技术学院,公办,37,山东,财经类,
